oob_regret,selected_candidate_index
0.00795837082365021,3
0.06298068871788096,5
0.03595657734071184,2
0.011386249265087134,3
0.0,2
0.054064415924731324,5
0.007176521905448652,2
0.021189287283895242,2
0.10850260493432418,5
0.06457003365750277,0
0.043324011617724256,2
0.02123407810341725,2
0.0463925999497065,6
0.07786584270352644,5
0.06042712414603424,6
0.02539890096440589,2
0.004708294118514339,2
0.01954815177549203,2
0.013596788166800322,3
0.05565345527147471,5
0.02708781890095524,6
0.01844876618687314,6
0.09171716843036651,5
0.007646034172265406,2
0.011867063041548359,2
0.028730083459415967,3
0.007041566651897202,3
0.03093301980814693,2
0.018861550212763978,6
0.09596873618041785,5
0.0076991405802464274,2
0.0934959203310448,5
0.05126363853878199,5
0.060936537305844723,1
0.011045534405342936,3
0.07225258582707393,5
0.011208770654095257,3
0.029212765538288735,2
0.012314220744169158,2
0.005231672027041612,2
0.0071078348665114255,2
0.03786468401551893,3
0.019961240557540144,2
0.029628361261130748,2
0.008683077407261486,3
0.06288145536226232,6
0.046115159862269314,6
0.09138924164296405,5
0.015608010806569414,2
0.0027530998945613505,3
0.039226412680580025,6
0.14800886857567075,8
0.009315695824752723,2
0.03645727312550384,5
0.03353351113234743,5
0.06810761916952213,0
0.01470252174645309,2
0.015114174585934767,3
0.010452362872109988,3
0.0623645781247104,6
0.008693565546959797,2
0.07296800960126848,5
0.0027795188317809583,3
0.055636933518054765,6
0.013630166447519021,2
0.039938467876740505,6
0.05415449702156211,5
0.013861977471501169,3
0.05084943405873807,6
0.11606181206547289,1
0.007879802126780688,3
0.0060164064880526,2
0.07613886750743581,5
0.011330833216344954,2
0.0028571607738068494,2
0.057632432130431954,6
0.01448859487755029,6
0.02277435739758836,2
0.018060780000267812,3
0.041967138163385015,6
0.002226080611770015,2
0.041819274770570694,6
0.06198207970721187,6
0.017823045549899857,2
0.0557592998462057,5
0.017245474511665138,6
0.03272457403727161,2
0.05474586809607393,6
0.0026187940318522784,2
0.03920324789170157,6
0.04988431068227081,5
0.02203748516019588,2
0.13564528551120436,1
0.023270671465584813,2
0.016030039415012118,6
0.07164269734079319,5
0.005650871693261339,2
0.02688517322560474,2
0.06156575058363406,6
0.013134765152239589,2
0.0003951314237361919,2
0.03994494561931222,6
0.0239669087497153,2
0.011470633501089789,3
0.03214417442456148,6
0.014876651315256409,3
0.03175088985240414,6
0.01036331044209765,3
0.06919342047211233,0
0.0005625655469921331,3
0.04658120532436866,6
0.02009446514897481,3
0.014338076677440692,2
0.03736448230798742,6
0.014143399472427542,2
0.08855414857117436,8
0.03725406380384694,6
0.018295579987804844,2
0.026077126042888532,2
0.07170943030393714,6
0.0017087675302736721,2
0.17660456780002434,8
0.02269846999492564,3
0.024338087098816796,5
0.08654014372487111,6
0.01016343482187998,3
0.08720398173085026,1
0.05273299933079234,5
0.018793854300639234,3
0.1358623307022778,5
0.06159075646209053,6
0.05935590836226237,6
0.1090607539701603,5
0.09572147919847612,5
0.07934105731275515,5
0.05677423524600786,5
0.042912808472676894,6
0.009304788573958986,2
0.01898151027052683,2
0.01387261889951144,3
0.010021756989152197,2
0.057470994686531274,5
0.010405408383619225,3
0.012651899484894702,2
0.09079251142774258,0
0.0246739248532781,3
0.05618286114202198,5
0.025779385436940805,2
0.020145236940003752,6
0.08631428227561615,5
0.04684674109647616,6
0.059584220941233446,5
0.04632797115276463,6
0.023047632571968735,2
0.08156531085869397,1
0.03500376159197788,6
0.012772071365308668,2
0.010209597688431785,3
0.01521267523076908,2
0.02642351303314497,6
0.03062109343050097,6
0.010870356248779023,2
0.09996126892661425,8
0.11435887722255217,1
0.061294960447393326,6
0.03049984143189355,3
0.031358760855104265,5
0.022250061190994472,2
0.013384527774268795,2
0.01785523436935707,2
0.011438792501395137,2
0.019606514980641282,6
0.0,2
0.01723491053413745,2
0.008172310584086434,2
0.062455010153316545,6
0.0645489603333971,1
0.04484122303528225,6
0.18892101918830134,8
0.054938139825986845,6
0.04936245741535793,5
0.017750708712665764,3
0.026388579294604475,2
0.07299148186175315,5
0.061493361313441935,5
0.04676703211188177,6
0.1043255512662234,5
0.02009930693813808,2
0.033830097288376534,2
0.02961842997268152,3
0.015246816097099103,3
0.017390068693564187,6
0.006954257521655266,2
0.015367183096586023,3
0.013932811977271795,2
0.01847177859700598,3
0.05009134395471615,6
0.05631121661842861,5
0.02396992783898727,3
